Time [s],PL [hPa],TL [C],PC [hPa],TC [C],PR [hPa],TR [C],EX [deg],EY [deg],EZ [deg],QW [-],QX [-],QY [-],QZ [-],MX [microT],MY [microT],MZ [microT],AXEarth [m/s2],AYEarth [m/s2],AZEarth [m/s2],RX [rad/s],RY [rad/s],RZ [rad/s],CSM,CSA,CSR,CSTOT
239.1,1000.7,7.58,991.32,8.22,1000.1,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-2.0625,67.875,0.04,-2.45,-9.57,-0.0011111,-0.0044444,-0.0044444,0,0,0,0
239.11,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.03,-2.44,-9.6,0,-0.0011111,-0.0011111,0,0,0,0
239.12,1000.6,7.58,991.82,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.02,-2.44,-9.6,0,-0.0022222,-0.0022222,0,0,0,0
239.13,1000.7,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.02,-2.43,-9.61,0.0022222,-0.0033333,-0.0022222,0,0,0,0
239.14,1000.6,7.58,992.02,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.01,-2.46,-9.58,0.0011111,-0.0022222,-0.0022222,0,0,0,0
239.15,1000.6,7.58,991.62,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.03,-2.46,-9.59,0,-0.00055556,-0.0011111,0,0,0,0
239.16,1000.6,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,0.375,68.25,0.03,-2.44,-9.59,0,1.6196e-39,0,0,0,0,0
239.17,1000.6,7.58,991.62,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,0.375,68.25,0.02,-2.43,-9.59,0.0022222,-0.00055556,-0.0011111,0,0,0,0
239.18,1000.7,7.58,991.62,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,0.375,68.25,0.03,-2.45,-9.6,0,-0.00055556,-0.0011111,0,0,0,0
239.19,1000.6,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,0.375,68.25,0.03,-2.44,-9.57,-0.0011111,1.3375e-38,0,0,0,0,0
239.2,1000.6,7.58,991.62,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,0.375,68.25,0.03,-2.44,-9.6,-0.0011111,1.6196e-39,0,0,0,0,0
239.21,1000.6,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.375,69,0.03,-2.42,-9.6,0.0011111,1.6196e-39,0,0,0,0,0
239.22,1000.6,7.58,991.82,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.375,69,0.02,-2.43,-9.6,0.0022222,-0.00055556,-0.0011111,0,0,0,0
239.23,1000.6,7.58,991.22,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.375,69,0.03,-2.46,-9.6,0,1.6196e-39,0,0,0,0,0
239.24,1000.6,7.58,991.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.375,69,0.01,-2.44,-9.59,-0.0011111,1.3375e-38,0,0,0,0,0
239.25,1000.7,7.58,992.22,8.22,1000.1,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.375,69,0.05,-2.45,-9.58,0,0.00055556,0.0011111,0,0,0,0
239.26,1000.7,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.5,67.562,0.02,-2.43,-9.58,0,0.0011111,0.0011111,0,0,0,0
239.27,1000.7,7.58,991.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.5,67.562,0.03,-2.42,-9.6,0,1.6196e-39,0,0,0,0,0
239.28,1000.7,7.58,991.42,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.5,67.562,0.01,-2.44,-9.61,-0.0011111,0.0019531,0.0022222,0,0,0,0
239.29,1000.7,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.5,67.562,0.04,-2.43,-9.6,0.0011111,0.0022222,0.0022222,0,0,0,0
239.31,1000.7,7.58,991.62,8.22,1000.1,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.5,67.562,0.01,-2.45,-9.6,-0.0011111,0.0044444,0.0033333,0,0,0,0
239.31,1000.7,7.58,991.02,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,69,0.03,-2.46,-9.57,0.0011111,0,0,0,0,0,0
239.33,1000.7,7.58,991.22,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,69,0.01,-2.43,-9.58,0,0,0,0,0,0,0
239.34,1000.7,7.58,991.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,69,0.04,-2.44,-9.6,0,0.0011111,0.0011111,0,0,0,0
239.35,1000.7,7.58,991.82,8.22,1000.1,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,69,0.04,-2.45,-9.6,0.0011111,0.00048828,0.0011111,0,0,0,0
239.36,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,69,0.04,-2.45,-9.56,0,0.0044444,0.0033333,0,0,0,0
239.37,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1,68.562,0.04,-2.44,-9.58,-0.0011111,0,0,0,0,0,0
239.38,1000.7,7.58,991.42,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1,68.562,0,-2.43,-9.61,0.0011111,-0.00055556,-0.0011111,0,0,0,0
239.39,1000.6,7.58,991.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1,68.562,0.02,-2.45,-9.6,0.0011111,0.0011111,0.0011111,0,0,0,0
239.4,1000.6,7.58,992.32,8.22,1000.1,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1,68.562,0.03,-2.43,-9.59,-0.0011111,1.6196e-39,0,0,0,0,0
239.41,1000.6,7.58,992.02,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-15.562,-1.75,69,0.03,-2.44,-9.57,0,0.0044444,0.0022222,0,0,0,0
239.42,1000.6,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-15.562,-1.75,69,0.03,-2.46,-9.57,0.0011111,-0.0011111,-0.0011111,0,0,0,0
239.43,1000.6,7.58,991.42,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-15.562,-1.75,69,0.04,-2.44,-9.61,0,2.0062e-38,0,0,0,0,0
239.44,1000.8,7.58,992.02,8.22,1000.1,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-15.562,-1.75,69,0.03,-2.44,-9.6,0,0.0019531,0.0022222,0,0,0,0
239.45,1000.8,7.58,991.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-15.562,-1.75,69,0.02,-2.46,-9.58,-0.0022222,1.3375e-38,0,0,0,0,0
239.46,1000.7,7.58,990.92,8.22,1000.3,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,67.562,0.04,-2.45,-9.6,-0.0011111,1.3375e-38,0,0,0,0,0
239.47,1000.7,7.58,991.22,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,67.562,0.04,-2.43,-9.59,0,-0.00048828,-0.0011111,0,0,0,0
239.48,1000.7,7.58,991.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,67.562,0.03,-2.43,-9.61,-0.0022222,-0.0011111,-0.0011111,0,0,0,0
239.49,1000.7,7.58,991.32,8.22,1000.3,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,67.562,0.03,-2.44,-9.61,-0.0011111,-0.00048828,-0.0011111,0,0,0,0
239.5,1000.7,7.58,991.82,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,67.562,0.02,-2.44,-9.6,0,-0.0011111,-0.0011111,0,0,0,0
239.51,1000.7,7.58,991.12,8.22,1000.3,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.75,67.875,0.04,-2.43,-9.59,-0.0011111,0.00048828,0.0011111,0,0,0,0
239.52,1000.7,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.75,67.875,0.03,-2.45,-9.6,0,0.0011111,0.0011111,0,0,0,0
239.53,1000.7,7.58,992.22,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.75,67.875,0.02,-2.44,-9.61,0.0011111,0.00048828,0.0011111,0,0,0,0
239.54,1000.7,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.75,67.875,0.02,-2.43,-9.59,0,0,0,0,0,0,0
239.55,1000.7,7.58,991.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-2.75,67.875,0.03,-2.43,-9.6,-0.0022222,0,0,0,0,0,0
239.56,1000.7,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.03,-2.45,-9.58,-0.0022222,-0.0011111,-0.0011111,0,0,0,0
239.57,1000.6,7.58,992.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.02,-2.45,-9.59,0,0.0019531,0.0022222,0,0,0,0
239.58,1000.7,7.58,991.62,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.02,-2.45,-9.6,0.0033333,-0.0044444,-0.0033333,0,0,0,0
239.59,1000.6,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.02,-2.46,-9.58,-0.0011111,0.0011111,0.0011111,0,0,0,0
239.6,1000.7,7.58,991.02,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1,67.875,0.04,-2.45,-9.6,-0.0033333,0,0,0,0,0,0
239.61,1000.6,7.58,991.42,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.5,-1,67.562,0.02,-2.43,-9.6,0,0.00048828,0.0011111,0,0,0,0
239.62,1000.6,7.58,990.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.5,-1,67.562,0.03,-2.45,-9.6,0.0011111,-0.0011111,-0.0011111,0,0,0,0
239.63,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.5,-1,67.562,0.04,-2.44,-9.61,0.0022222,8.3068e-39,0,0,0,0,0
239.64,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.5,-1,67.562,0.02,-2.45,-9.6,-0.0011111,0.0011111,0.0011111,0,0,0,0
239.65,1000.7,7.58,990.92,8.22,1000.1,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.5,-1,67.562,0.04,-2.46,-9.6,0,-0.00048828,-0.0011111,0,0,0,0
239.66,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,67.188,0.03,-2.46,-9.59,-0.0022222,0.00055556,0.0011111,0,0,0,0
239.67,1000.7,7.58,991.62,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,67.188,0.02,-2.45,-9.57,0.0011111,-0.0011111,-0.0011111,0,0,0,0
239.69,1000.6,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,67.188,0.04,-2.43,-9.61,-0.0022222,0.0011111,0.0011111,0,0,0,0
239.69,1000.6,7.58,990.62,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,67.188,0.03,-2.43,-9.62,0.0011111,-0.00048828,-0.0011111,0,0,0,0
239.71,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-2.5,67.188,0.02,-2.44,-9.57,0.0022222,0.0019531,0.0022222,0,0,0,0
239.72,1000.7,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,67.562,0.03,-2.41,-9.61,-0.0011111,0.00055556,0.0011111,0,0,0,0
239.73,1000.7,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,67.562,0.03,-2.43,-9.61,-0.0022222,-0.00048828,-0.0011111,0,0,0,0
239.74,1000.6,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,67.562,0.03,-2.44,-9.6,-0.0022222,0.0033333,0.0022222,0,0,0,0
239.75,1000.6,7.58,991.42,8.22,1000.1,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,67.562,0.02,-2.44,-9.6,-0.0011111,1.3375e-38,0,0,0,0,0
239.76,1000.6,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,67.562,0.02,-2.43,-9.59,-0.0011111,-0.0022222,-0.0033333,0,0,0,0
239.77,1000.7,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.5,-2.5,68.25,0.02,-2.42,-9.57,0.0011111,0.0044444,0.0022222,0,0,0,0
239.79,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.5,-2.5,68.25,0.03,-2.44,-9.61,-0.0022222,1.6196e-39,0,0,0,0,0
239.8,1000.7,7.58,991.82,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.5,-2.5,68.25,0.02,-2.44,-9.6,0,1.3375e-38,0,0,0,0,0
239.81,1000.6,7.58,990.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.5,-2.5,68.25,0.02,-2.46,-9.57,0,1.3375e-38,0,0,0,0,0
239.82,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,68.562,0.04,-2.45,-9.58,-0.0033333,1.6196e-39,0,0,0,0,0
239.83,1000.7,7.58,991.02,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,68.562,0.01,-2.44,-9.6,0,-0.00055556,-0.0011111,0,0,0,0
239.84,1000.7,7.58,991.22,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,68.562,0.03,-2.46,-9.62,-0.0022222,0.0022222,0.0022222,0,0,0,0
239.85,1000.7,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,68.562,0.06,-2.44,-9.57,-0.0022222,0.0019531,0.0022222,0,0,0,0
239.86,1000.7,7.58,991.52,8.22,1000.3,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,68.562,0.04,-2.44,-9.59,-0.0011111,-0.0011111,-0.0011111,0,0,0,0
239.87,1000.7,7.58,991.82,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.75,69,0.01,-2.43,-9.59,-0.0011111,-0.0044444,-0.0022222,0,0,0,0
239.88,1000.7,7.58,991.82,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.75,69,0.04,-2.44,-9.57,-0.0011111,0.00055556,0.0011111,0,0,0,0
239.89,1000.6,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.75,69,0.03,-2.44,-9.6,-0.0011111,0.00083333,0.0011111,0,0,0,0
239.9,1000.7,7.58,991.42,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.75,69,0.02,-2.45,-9.59,0,1.3375e-38,0,0,0,0,0
239.91,1000.7,7.58,992.02,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1.75,69,0.04,-2.46,-9.59,-0.0011111,1.3375e-38,0,0,0,0,0
239.92,1000.7,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.375,68.25,0.04,-2.46,-9.59,0,-0.0011111,-0.0011111,0,0,0,0
239.93,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.375,68.25,0.02,-2.44,-9.61,-0.0033333,0.00048828,0.0011111,0,0,0,0
239.94,1000.6,7.58,991.42,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.375,68.25,0.02,-2.45,-9.6,-0.0011111,0.0011111,0.0011111,0,0,0,0
239.95,1000.6,7.58,991.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.375,68.25,0.03,-2.42,-9.59,-0.0022222,1.6196e-39,0,0,0,0,0
239.96,1000.7,7.58,990.82,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,67.5,0.04,-2.44,-9.59,0.0011111,0.0011111,0.0011111,0,0,0,0
239.97,1000.7,7.58,991.22,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,67.5,0.05,-2.42,-9.59,-0.0033333,0.00055556,0.0011111,0,0,0,0
239.98,1000.7,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,67.5,0.03,-2.45,-9.58,0.0011111,0.00083333,0.0011111,0,0,0,0
239.99,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,67.5,0.04,-2.45,-9.6,-0.0011111,0.00048828,0.0011111,0,0,0,0
240,1000.6,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-0.6875,67.5,0.03,-2.45,-9.58,0,8.3068e-39,0,0,0,0,0
240.01,1000.6,7.58,991.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1.75,68.25,0.01,-2.43,-9.57,0,8.3068e-39,0,0,0,0,0
240.02,1000.6,7.58,991.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1.75,68.25,0.03,-2.45,-9.59,-0.0011111,1.3375e-38,0,0,0,0,0
240.03,1000.7,7.58,991.22,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1.75,68.25,0.03,-2.44,-9.59,0.0011111,8.3068e-39,0,0,0,0,0
240.04,1000.6,7.58,991.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1.75,68.25,0.03,-2.45,-9.57,-0.0011111,0.00083333,0.0011111,0,0,0,0
240.05,1000.7,7.58,990.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1.75,68.25,0.02,-2.43,-9.59,0,0.0011111,0.0011111,0,0,0,0
240.06,1000.7,7.58,991.82,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,68.25,0.05,-2.47,-9.58,0,-0.00083333,-0.0011111,0,0,0,0
240.07,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,68.25,0.03,-2.43,-9.6,-0.0011111,0.0044444,0.0033333,0,0,0,0
240.09,1000.6,7.58,991.02,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,68.25,0.02,-2.44,-9.59,0,1.6196e-39,0,0,0,0,0
240.09,1000.7,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,68.25,0.03,-2.45,-9.6,0.0022222,1.3375e-38,0,0,0,0,0
240.11,1000.6,7.58,992.02,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.75,68.25,0.03,-2.42,-9.59,0.0011111,0.0019531,0.0033333,0,0,0,0
240.11,1000.6,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1,68.562,0.02,-2.43,-9.6,-0.0011111,-0.00083333,-0.0011111,0,0,0,0
240.13,1000.7,7.58,991.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1,68.562,0.03,-2.45,-9.56,0,1.6196e-39,0,0,0,0,0
240.14,1000.6,7.58,991.32,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1,68.562,0.04,-2.42,-9.61,0.0011111,0.00083333,0.0011111,0,0,0,0
240.15,1000.6,7.58,991.82,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1,68.562,0.04,-2.43,-9.59,0.0011111,0.00048828,0.0011111,0,0,0,0
240.16,1000.7,7.58,991.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.688,-1,68.562,0.01,-2.44,-9.58,-0.0011111,0.0044444,0.0022222,0,0,0,0
240.17,1000.7,7.58,991.42,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1,67.5,0.04,-2.44,-9.58,-0.0011111,-0.0022222,-0.0022222,0,0,0,0
240.18,1000.6,7.58,992.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1,67.5,0.02,-2.44,-9.59,0.0011111,-0.0022222,-0.0022222,0,0,0,0
240.19,1000.6,7.58,991.22,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1,67.5,0.05,-2.44,-9.6,0.0011111,-0.00055556,-0.0011111,0,0,0,0
240.2,1000.6,7.58,992.12,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1,67.5,0.04,-2.43,-9.58,0,-0.00048828,-0.0011111,0,0,0,0
240.21,1000.7,7.58,990.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-17.062,-1,67.5,0.02,-2.45,-9.57,0.0011111,-0.0011111,-0.0011111,0,0,0,0
240.22,1000.7,7.58,991.62,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.375,67.5,0.04,-2.44,-9.57,0,-0.00055556,-0.0011111,0,0,0,0
240.23,1000.6,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.375,67.5,0.02,-2.45,-9.59,0,-0.0011111,-0.0011111,0,0,0,0
240.24,1000.7,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.375,67.5,0.03,-2.45,-9.6,-0.0022222,-0.00048828,-0.0011111,0,0,0,0
240.25,1000.6,7.58,991.42,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.375,67.5,0.01,-2.43,-9.59,-0.0011111,-0.0033333,-0.0033333,0,0,0,0
240.26,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16,-1.375,67.5,0.03,-2.46,-9.56,-0.0011111,-0.00083333,-0.0011111,0,0,0,0
240.27,1000.6,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,69,0.05,-2.45,-9.57,-0.0011111,0,0,0,0,0,0
240.28,1000.7,7.58,991.42,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,69,0.02,-2.46,-9.59,-0.0022222,1.3375e-38,0,0,0,0,0
240.29,1000.7,7.58,991.72,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,69,0.04,-2.43,-9.6,0,1.6196e-39,0,0,0,0,0
240.3,1000.6,7.58,990.92,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,69,0.03,-2.45,-9.62,-0.0022222,1.3375e-38,0,0,0,0,0
240.31,1000.6,7.58,991.02,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-16.375,-1.75,69,0.04,-2.46,-9.56,0.0011111,-0.0022222,-0.0044444,0,0,0,0
240.32,1000.7,7.58,991.52,8.22,1000.2,7.46,195.75,0.125,166.06,-0.11945,0.98322,-0.13654,0.018127,-15.562,-1.375,68.25,0.04,-2.43,-9.59,0.0011111,-0.0013889,-0.0011111,0,0,0,0
